X-axis,Y-axis
50.000000,27.459893
50.000000,27.673797
50.000000,27.887701
50.000000,28.101604
50.000000,28.315508
50.000000,28.529412
50.000000,28.743316
50.000000,28.957219
50.000000,29.171123
50.000000,29.385027
50.000000,29.598930
50.000000,29.812834
50.000000,30.026738
50.000000,30.240642
50.000000,30.454545
50.000000,30.668449
50.000000,30.882353
50.000000,31.096257
50.000000,31.310160
50.000000,31.524064
50.000000,31.737968
50.000000,31.951872
50.000000,32.165775
50.000000,32.379679
50.000000,32.593583
50.000000,32.807487
50.000000,33.021390
50.000000,33.235294
50.000000,33.449198
50.000000,33.663102
50.000000,33.877005
50.000000,34.090909
50.000000,34.304813
50.000000,34.518717
50.000000,34.732620
50.000000,34.946524
50.000000,35.160428
50.000000,35.374332
50.000000,35.588235
50.000000,35.802139
50.000000,36.016043
50.000000,36.229947
50.000000,36.443850
50.000000,36.657754
50.000000,36.871658
50.000000,37.085561
50.000000,37.299465
50.000000,37.513369
50.000000,37.727273
50.000000,37.941176
50.000000,38.155080
50.000000,38.368984
50.000000,38.582888
50.000000,38.796791
50.000000,39.010695
50.000000,39.224599
50.000000,39.438503
50.000000,39.652406
50.000000,39.866310
50.000000,40.080214
50.000000,40.294118
50.000000,40.508021
50.000000,40.721925
50.000000,40.935829
50.000000,41.149733
50.000000,41.363636
50.000000,41.577540
50.000000,41.791444
50.000000,42.005348
50.000000,42.219251
50.000000,42.433155
50.000000,42.647059
50.000000,42.860963
50.000000,43.074866
50.000000,43.288770
50.000000,43.502674
50.000000,43.716578
50.000000,43.930481
50.000000,44.144385
50.000000,44.358289
50.000000,44.572193
50.000000,44.786096
50.000000,45.000000
50.000000,45.000000
50.128740,45.001658
50.257394,45.006630
50.385877,45.014912
50.514105,45.026501
50.641992,45.041387
50.769453,45.059561
50.896404,45.081010
51.022760,45.105722
51.148439,45.133678
51.273356,45.164861
51.397428,45.199251
51.520574,45.236823
51.642712,45.277554
51.763760,45.321416
51.883639,45.368380
52.002270,45.418415
52.119572,45.471489
52.235469,45.527565
52.349884,45.586606
52.462740,45.648574
52.573964,45.713427
52.683481,45.781122
52.791219,45.851615
52.897105,45.924858
53.001071,46.000804
53.103047,46.079401
53.202966,46.160598
53.300761,46.244340
53.396367,46.330573
53.489721,46.419239
53.580761,46.510279
53.669427,46.603633
53.755660,46.699239
53.839402,46.797034
53.920599,46.896953
53.999196,46.998929
54.075142,47.102895
54.148385,47.208781
54.218878,47.316519
54.286573,47.426036
54.351426,47.537260
54.413394,47.650116
54.472435,47.764531
54.528511,47.880428
54.581585,47.997730
54.631620,48.116361
54.678584,48.236240
54.722446,48.357288
54.763177,48.479426
54.800749,48.602572
54.835139,48.726644
54.866322,48.851561
54.894278,48.977240
54.918990,49.103596
54.940439,49.230547
54.958613,49.358008
54.973499,49.485895
54.985088,49.614123
54.993370,49.742606
54.998342,49.871260
55.000000,50.000000
45.000000,50.000000
44.786096,50.000000
44.572193,50.000000
44.358289,50.000000
44.144385,50.000000
43.930481,50.000000
43.716578,50.000000
43.502674,50.000000
43.288770,50.000000
43.074866,50.000000
42.860963,50.000000
42.647059,50.000000
42.433155,50.000000
42.219251,50.000000
42.005348,50.000000
41.791444,50.000000
41.577540,50.000000
41.363636,50.000000
41.149733,50.000000
40.935829,50.000000
40.721925,50.000000
40.508021,50.000000
40.294118,50.000000
40.080214,50.000000
39.866310,50.000000
39.652406,50.000000
39.438503,50.000000
39.224599,50.000000
39.010695,50.000000
38.796791,50.000000
38.582888,50.000000
38.368984,50.000000
38.155080,50.000000
37.941176,50.000000
37.727273,50.000000
37.513369,50.000000
37.299465,50.000000
37.085561,50.000000
36.871658,50.000000
36.657754,50.000000
36.443850,50.000000
36.229947,50.000000
36.016043,50.000000
35.802139,50.000000
35.588235,50.000000
35.374332,50.000000
35.160428,50.000000
34.946524,50.000000
34.732620,50.000000
34.518717,50.000000
34.304813,50.000000
34.090909,50.000000
33.877005,50.000000
33.663102,50.000000
33.449198,50.000000
33.235294,50.000000
33.021390,50.000000
32.807487,50.000000
32.593583,50.000000
32.379679,50.000000
32.165775,50.000000
31.951872,50.000000
31.737968,50.000000
31.524064,50.000000
31.310160,50.000000
31.096257,50.000000
30.882353,50.000000
30.668449,50.000000
30.454545,50.000000
30.240642,50.000000
30.026738,50.000000
29.812834,50.000000
29.598930,50.000000
29.385027,50.000000
29.171123,50.000000
28.957219,50.000000
28.743316,50.000000
28.529412,50.000000
28.315508,50.000000
28.101604,50.000000
27.887701,50.000000
27.673797,50.000000
27.459893,50.000000
27.245989,50.000000
27.032086,50.000000
26.818182,50.000000
26.604278,50.000000
26.390374,50.000000
26.176471,50.000000
25.962567,50.000000
25.748663,50.000000
25.534759,50.000000
25.320856,50.000000
25.106952,50.000000
24.893048,50.000000
24.679144,50.000000
24.465241,50.000000
24.251337,50.000000
24.037433,50.000000
23.823529,50.000000
23.609626,50.000000
23.395722,50.000000
23.181818,50.000000
22.967914,50.000000
22.754011,50.000000
22.540107,50.000000
22.326203,50.000000
22.112299,50.000000
21.898396,50.000000
21.684492,50.000000
21.470588,50.000000
21.256684,50.000000
21.042781,50.000000
20.828877,50.000000
20.614973,50.000000
20.401070,50.000000
20.187166,50.000000
19.973262,50.000000
19.759358,50.000000
19.545455,50.000000
19.331551,50.000000
19.117647,50.000000
18.903743,50.000000
18.689840,50.000000
18.475936,50.000000
18.262032,50.000000
18.048128,50.000000
17.834225,50.000000
17.620321,50.000000
17.406417,50.000000
17.192513,50.000000
16.978610,50.000000
16.764706,50.000000
16.550802,50.000000
16.336898,50.000000
16.122995,50.000000
15.909091,50.000000
15.695187,50.000000
15.481283,50.000000
15.267380,50.000000
15.053476,50.000000
14.839572,50.000000
14.625668,50.000000
14.411765,50.000000
14.197861,50.000000
13.983957,50.000000
13.770053,50.000000
13.556150,50.000000
13.342246,50.000000
13.128342,50.000000
12.914439,50.000000
12.700535,50.000000
12.486631,50.000000
12.272727,50.000000
12.058824,50.000000
11.844920,50.000000
11.631016,50.000000
11.417112,50.000000
11.203209,50.000000
10.989305,50.000000
10.775401,50.000000
10.561497,50.000000
10.347594,50.000000
10.133690,50.000000
9.919786,50.000000
9.705882,50.000000
9.491979,50.000000
9.278075,50.000000
9.064171,50.000000
8.850267,50.000000
8.636364,50.000000
8.422460,50.000000
8.208556,50.000000
7.994652,50.000000
7.780749,50.000000
7.566845,50.000000
7.352941,50.000000
7.139037,50.000000
6.925134,50.000000
6.711230,50.000000
6.497326,50.000000
6.283422,50.000000
6.069519,50.000000
5.855615,50.000000
5.641711,50.000000
5.427807,50.000000
5.213904,50.000000
5.000000,50.000000
-5.000000,50.000000
-4.998342,50.128740
-4.993370,50.257394
-4.985088,50.385877
-4.973499,50.514105
-4.958613,50.641992
-4.940439,50.769453
-4.918990,50.896404
-4.894278,51.022760
-4.866322,51.148439
-4.835139,51.273356
-4.800749,51.397428
-4.763177,51.520574
-4.722446,51.642712
-4.678584,51.763760
-4.631620,51.883639
-4.581585,52.002270
-4.528511,52.119572
-4.472435,52.235469
-4.413394,52.349884
-4.351426,52.462740
-4.286573,52.573964
-4.218878,52.683481
-4.148385,52.791219
-4.075142,52.897105
-3.999196,53.001071
-3.920599,53.103047
-3.839402,53.202966
-3.755660,53.300761
-3.669427,53.396367
-3.580761,53.489721
-3.489721,53.580761
-3.396367,53.669427
-3.300761,53.755660
-3.202966,53.839402
-3.103047,53.920599
-3.001071,53.999196
-2.897105,54.075142
-2.791219,54.148385
-2.683481,54.218878
-2.573964,54.286573
-2.462740,54.351426
-2.349884,54.413394
-2.235469,54.472435
-2.119572,54.528511
-2.002270,54.581585
-1.883639,54.631620
-1.763760,54.678584
-1.642712,54.722446
-1.520574,54.763177
-1.397428,54.800749
-1.273356,54.835139
-1.148439,54.866322
-1.022760,54.894278
-0.896404,54.918990
-0.769453,54.940439
-0.641992,54.958613
-0.514105,54.973499
-0.385877,54.985088
-0.257394,54.993370
-0.128740,54.998342
-0.000000,55.000000
0.000000,45.000000
0.000000,44.786096
0.000000,44.572193
0.000000,44.358289
0.000000,44.144385
0.000000,43.930481
0.000000,43.716578
0.000000,43.502674
0.000000,43.288770
0.000000,43.074866
0.000000,42.860963
0.000000,42.647059
0.000000,42.433155
0.000000,42.219251
0.000000,42.005348
0.000000,41.791444
0.000000,41.577540
0.000000,41.363636
0.000000,41.149733
0.000000,40.935829
0.000000,40.721925
0.000000,40.508021
0.000000,40.294118
0.000000,40.080214
0.000000,39.866310
0.000000,39.652406
0.000000,39.438503
0.000000,39.224599
0.000000,39.010695
0.000000,38.796791
0.000000,38.582888
0.000000,38.368984
0.000000,38.155080
0.000000,37.941176
0.000000,37.727273
0.000000,37.513369
0.000000,37.299465
0.000000,37.085561
0.000000,36.871658
0.000000,36.657754
0.000000,36.443850
0.000000,36.229947
0.000000,36.016043
0.000000,35.802139
0.000000,35.588235
0.000000,35.374332
0.000000,35.160428
0.000000,34.946524
0.000000,34.732620
0.000000,34.518717
0.000000,34.304813
0.000000,34.090909
0.000000,33.877005
0.000000,33.663102
0.000000,33.449198
0.000000,33.235294
0.000000,33.021390
0.000000,32.807487
0.000000,32.593583
0.000000,32.379679
0.000000,32.165775
0.000000,31.951872
0.000000,31.737968
0.000000,31.524064
0.000000,31.310160
0.000000,31.096257
0.000000,30.882353
0.000000,30.668449
0.000000,30.454545
0.000000,30.240642
0.000000,30.026738
0.000000,29.812834
0.000000,29.598930
0.000000,29.385027
0.000000,29.171123
0.000000,28.957219
0.000000,28.743316
0.000000,28.529412
0.000000,28.315508
0.000000,28.101604
0.000000,27.887701
0.000000,27.673797
0.000000,27.459893
0.000000,27.245989
0.000000,27.032086
0.000000,26.818182
0.000000,26.604278
0.000000,26.390374
0.000000,26.176471
0.000000,25.962567
0.000000,25.748663
0.000000,25.534759
0.000000,25.320856
0.000000,25.106952
0.000000,24.893048
0.000000,24.679144
0.000000,24.465241
0.000000,24.251337
0.000000,24.037433
0.000000,23.823529
0.000000,23.609626
0.000000,23.395722
0.000000,23.181818
0.000000,22.967914
0.000000,22.754011
0.000000,22.540107
0.000000,22.326203
0.000000,22.112299
0.000000,21.898396
0.000000,21.684492
0.000000,21.470588
0.000000,21.256684
0.000000,21.042781
0.000000,20.828877
0.000000,20.614973
0.000000,20.401070
0.000000,20.187166
0.000000,19.973262
0.000000,19.759358
0.000000,19.545455
0.000000,19.331551
0.000000,19.117647
0.000000,18.903743
0.000000,18.689840
0.000000,18.475936
0.000000,18.262032
0.000000,18.048128
0.000000,17.834225
0.000000,17.620321
0.000000,17.406417
0.000000,17.192513
0.000000,16.978610
0.000000,16.764706
0.000000,16.550802
0.000000,16.336898
0.000000,16.122995
0.000000,15.909091
0.000000,15.695187
0.000000,15.481283
0.000000,15.267380
0.000000,15.053476
0.000000,14.839572
0.000000,14.625668
0.000000,14.411765
0.000000,14.197861
0.000000,13.983957
0.000000,13.770053
0.000000,13.556150
0.000000,13.342246
0.000000,13.128342
0.000000,12.914439
0.000000,12.700535
0.000000,12.486631
0.000000,12.272727
0.000000,12.058824
0.000000,11.844920
0.000000,11.631016
0.000000,11.417112
0.000000,11.203209
0.000000,10.989305
0.000000,10.775401
0.000000,10.561497
0.000000,10.347594
0.000000,10.133690
0.000000,9.919786
0.000000,9.705882
0.000000,9.491979
0.000000,9.278075
0.000000,9.064171
0.000000,8.850267
0.000000,8.636364
0.000000,8.422460
0.000000,8.208556
0.000000,7.994652
0.000000,7.780749
0.000000,7.566845
0.000000,7.352941
0.000000,7.139037
0.000000,6.925134
0.000000,6.711230
0.000000,6.497326
0.000000,6.283422
0.000000,6.069519
0.000000,5.855615
0.000000,5.641711
0.000000,5.427807
0.000000,5.213904
0.000000,5.000000
-0.000000,-5.000000
0.128740,-4.998342
0.257394,-4.993370
0.385877,-4.985088
0.514105,-4.973499
0.641992,-4.958613
0.769453,-4.940439
0.896404,-4.918990
1.022760,-4.894278
1.148439,-4.866322
1.273356,-4.835139
1.397428,-4.800749
1.520574,-4.763177
1.642712,-4.722446
1.763760,-4.678584
1.883639,-4.631620
2.002270,-4.581585
2.119572,-4.528511
2.235469,-4.472435
2.349884,-4.413394
2.462740,-4.351426
2.573964,-4.286573
2.683481,-4.218878
2.791219,-4.148385
2.897105,-4.075142
3.001071,-3.999196
3.103047,-3.920599
3.202966,-3.839402
3.300761,-3.755660
3.396367,-3.669427
3.489721,-3.580761
3.580761,-3.489721
3.669427,-3.396367
3.755660,-3.300761
3.839402,-3.202966
3.920599,-3.103047
3.999196,-3.001071
4.075142,-2.897105
4.148385,-2.791219
4.218878,-2.683481
4.286573,-2.573964
4.351426,-2.462740
4.413394,-2.349884
4.472435,-2.235469
4.528511,-2.119572
4.581585,-2.002270
4.631620,-1.883639
4.678584,-1.763760
4.722446,-1.642712
4.763177,-1.520574
4.800749,-1.397428
4.835139,-1.273356
4.866322,-1.148439
4.894278,-1.022760
4.918990,-0.896404
4.940439,-0.769453
4.958613,-0.641992
4.973499,-0.514105
4.985088,-0.385877
4.993370,-0.257394
4.998342,-0.128740
5.000000,-0.000000
